dataset,trial,layer,mode,bit_setting,bits,model_id,query_source,eval_device,metric,value
synthetic,1,0,key_only_block_so8_static,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,0.9999997615814209
synthetic,1,0,key_only_block_so8_learned,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,0.9999995231628418
synthetic,1,0,protected_v,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,0.9584868550300598
synthetic,1,0,protected_v_lowrank,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,0.9639813303947449
synthetic,1,0,full_kv,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,0.9446771740913391
synthetic,1,0,key_only_random,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,1.0000001192092896
synthetic,1,0,key_only_block_so8_static,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,1.0
synthetic,1,0,key_only_block_so8_learned,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,1.0000001192092896
synthetic,1,0,protected_v,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,0.9584864377975464
synthetic,1,0,protected_v_lowrank,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,0.9639833569526672
synthetic,1,0,full_kv,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,0.9617031216621399
synthetic,1,0,key_only_random,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,1.0
synthetic,1,0,key_only_block_so8_static,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,0.9999998807907104
synthetic,1,0,key_only_block_so8_learned,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,1.0
synthetic,1,0,protected_v,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,0.9874639511108398
synthetic,1,0,protected_v_lowrank,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,0.9893729090690613
synthetic,1,0,full_kv,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,0.9848742485046387
synthetic,1,0,key_only_random,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,1.000000238418579
synthetic,1,0,key_only_block_so8_static,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,1.0000001192092896
synthetic,1,0,key_only_block_so8_learned,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,1.0
synthetic,1,0,protected_v,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,0.9874648451805115
synthetic,1,0,protected_v_lowrank,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,0.989374041557312
synthetic,1,0,full_kv,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,0.9890408515930176
synthetic,1,0,key_only_random,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,1.0000001192092896
synthetic,1,0,key_only_block_so8_static,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,1.000000238418579
synthetic,1,0,key_only_block_so8_learned,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,1.0000001192092896
synthetic,1,0,protected_v,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,0.9964879155158997
synthetic,1,0,protected_v_lowrank,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,0.996925413608551
synthetic,1,0,full_kv,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,0.9956535696983337
synthetic,1,1,exact,exact,,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,1.0
synthetic,1,1,key_only_random,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,0.9999986290931702
synthetic,1,1,key_only_block_so8_static,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,0.9999997615814209
synthetic,1,1,key_only_block_so8_learned,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,0.9999997615814209
synthetic,1,1,protected_v,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,0.9572493433952332
synthetic,1,1,protected_v_lowrank,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,0.9641657471656799
synthetic,1,1,full_kv,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,0.9382606148719788
synthetic,1,1,key_only_random,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,0.9999998807907104
synthetic,1,1,key_only_block_so8_static,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,0.9999997615814209
synthetic,1,1,key_only_block_so8_learned,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,0.9999998807907104
synthetic,1,1,protected_v,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,0.9572382569313049
synthetic,1,1,protected_v_lowrank,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,0.964156985282898
synthetic,1,1,full_kv,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,0.9582471251487732
synthetic,1,1,key_only_random,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,0.9999998807907104
synthetic,1,1,key_only_block_so8_static,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,0.9999996423721313
synthetic,1,1,key_only_block_so8_learned,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,0.9999997615814209
synthetic,1,1,protected_v,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,0.9877848029136658
synthetic,1,1,protected_v_lowrank,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,0.9891282320022583
synthetic,1,1,full_kv,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,0.9832390546798706
synthetic,1,1,key_only_random,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,0.9999998807907104
synthetic,1,1,key_only_block_so8_static,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,0.9999998807907104
synthetic,1,1,key_only_block_so8_learned,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,0.9999996423721313
synthetic,1,1,protected_v,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,0.9877832531929016
synthetic,1,1,protected_v_lowrank,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,0.9891272187232971
synthetic,1,1,full_kv,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,0.9890150427818298
synthetic,1,1,key_only_random,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,1.0
synthetic,1,1,key_only_block_so8_static,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,1.0
synthetic,1,1,key_only_block_so8_learned,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,0.9999997615814209
synthetic,1,1,protected_v,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,0.9966669082641602
synthetic,1,1,protected_v_lowrank,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,0.9972045421600342
synthetic,1,1,full_kv,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_cosine_similarity,0.9955703020095825
synthetic,0,0,exact,exact,,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.0
synthetic,0,0,key_only_random,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.0003005688777193427
synthetic,0,0,key_only_block_so8_static,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.0005166855989955366
synthetic,0,0,key_only_block_so8_learned,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.0008649695664644241
synthetic,0,0,protected_v,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.2292647361755371
synthetic,0,0,protected_v_lowrank,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.2127423733472824
synthetic,0,0,full_kv,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.2734907865524292
synthetic,0,0,key_only_random,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.0005292432033456862
synthetic,0,0,key_only_block_so8_static,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.0002613671822473407
synthetic,0,0,key_only_block_so8_learned,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.0006116207223385572
synthetic,0,0,protected_v,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.22924166917800903
synthetic,0,0,protected_v_lowrank,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.21273404359817505
synthetic,0,0,full_kv,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.23614685237407684
synthetic,0,0,key_only_random,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.00017081522673834115
synthetic,0,0,key_only_block_so8_static,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.0004252008511684835
synthetic,0,0,key_only_block_so8_learned,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.0002367557171965018
synthetic,0,0,protected_v,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.12202542275190353
synthetic,0,0,protected_v_lowrank,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.11831440776586533
synthetic,0,0,full_kv,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.15175098180770874
synthetic,0,0,key_only_random,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.00035499988007359207
synthetic,0,0,key_only_block_so8_static,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.00015806217561475933
synthetic,0,0,key_only_block_so8_learned,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.00037277324008755386
synthetic,0,0,protected_v,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.12206175178289413
synthetic,0,0,protected_v_lowrank,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.11830117553472519
synthetic,0,0,full_kv,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.12463240325450897
synthetic,0,0,key_only_random,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.0003104401985183358
synthetic,0,0,key_only_block_so8_static,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,9.398497059009969e-05
synthetic,0,0,key_only_block_so8_learned,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,7.381680188700557e-05
synthetic,0,0,protected_v,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.06291384994983673
synthetic,0,0,protected_v_lowrank,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.05983628332614899
synthetic,0,0,full_kv,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.07987351715564728
synthetic,0,1,exact,exact,,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.0
synthetic,0,1,key_only_random,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.0009359660907648504
synthetic,0,1,key_only_block_so8_static,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.0007423204369843006
synthetic,0,1,key_only_block_so8_learned,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.00043528713285923004
synthetic,0,1,protected_v,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.22858959436416626
synthetic,0,1,protected_v_lowrank,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.22077301144599915
synthetic,0,1,full_kv,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.26011016964912415
synthetic,0,1,key_only_random,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.0008109965128824115
synthetic,0,1,key_only_block_so8_static,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.0006484059849753976
synthetic,0,1,key_only_block_so8_learned,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.0006221240619197488
synthetic,0,1,protected_v,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.22862061858177185
synthetic,0,1,protected_v_lowrank,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.22081851959228516
synthetic,0,1,full_kv,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.22959376871585846
synthetic,0,1,key_only_random,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.0002229752717539668
synthetic,0,1,key_only_block_so8_static,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.0004595210775732994
synthetic,0,1,key_only_block_so8_learned,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.000308262649923563
synthetic,0,1,protected_v,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.12274829298257828
synthetic,0,1,protected_v_lowrank,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.11176392436027527
synthetic,0,1,full_kv,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.1405462622642517
synthetic,0,1,key_only_random,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.0004253077204339206
synthetic,0,1,key_only_block_so8_static,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.0005080619594082236
synthetic,0,1,key_only_block_so8_learned,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.0002585570327937603
synthetic,0,1,protected_v,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.12275438010692596
synthetic,0,1,protected_v_lowrank,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.11176905781030655
synthetic,0,1,full_kv,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.12018371373414993
synthetic,0,1,key_only_random,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.0001919127389555797
synthetic,0,1,key_only_block_so8_static,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,8.7181237176992e-05
synthetic,0,1,key_only_block_so8_learned,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.00012804468860849738
synthetic,0,1,protected_v,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.06584493070840836
synthetic,0,1,protected_v_lowrank,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.061714377254247665
synthetic,0,1,full_kv,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.0743769109249115
synthetic,1,0,exact,exact,,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.0
synthetic,1,0,key_only_random,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.0005040543619543314
synthetic,1,0,key_only_block_so8_static,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.0004802988260053098
synthetic,1,0,key_only_block_so8_learned,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.0006409328198060393
synthetic,1,0,protected_v,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.2160816639661789
synthetic,1,0,protected_v_lowrank,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.2054416537284851
synthetic,1,0,full_kv,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.26866966485977173
synthetic,1,0,key_only_random,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.00026174893719144166
synthetic,1,0,key_only_block_so8_static,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.00023701756435912102
synthetic,1,0,key_only_block_so8_learned,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.00020275097631383687
synthetic,1,0,protected_v,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.21604155004024506
synthetic,1,0,protected_v_lowrank,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.20546385645866394
synthetic,1,0,full_kv,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.2248009443283081
synthetic,1,0,key_only_random,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.0002860506938304752
synthetic,1,0,key_only_block_so8_static,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.00032916589407250285
synthetic,1,0,key_only_block_so8_learned,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.0001558717485750094
synthetic,1,0,protected_v,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.11733172833919525
synthetic,1,0,protected_v_lowrank,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.11062987148761749
synthetic,1,0,full_kv,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.13954496383666992
synthetic,1,0,key_only_random,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.00022720586275681853
synthetic,1,0,key_only_block_so8_static,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.00025937179452739656
synthetic,1,0,key_only_block_so8_learned,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.0002626440254971385
synthetic,1,0,protected_v,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.11735454201698303
synthetic,1,0,protected_v_lowrank,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.11062869429588318
synthetic,1,0,full_kv,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.11796699464321136
synthetic,1,0,key_only_random,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.00014066038420423865
synthetic,1,0,key_only_block_so8_static,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.0001235558738699183
synthetic,1,0,key_only_block_so8_learned,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.0001461625361116603
synthetic,1,0,protected_v,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.0636589527130127
synthetic,1,0,protected_v_lowrank,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.060729242861270905
synthetic,1,0,full_kv,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.0745328739285469
synthetic,1,1,exact,exact,,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.0
synthetic,1,1,key_only_random,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.0006100275204516947
synthetic,1,1,key_only_block_so8_static,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.0002889448660425842
synthetic,1,1,key_only_block_so8_learned,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.00036388731678016484
synthetic,1,1,protected_v,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.22595848143100739
synthetic,1,1,protected_v_lowrank,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.20902837812900543
synthetic,1,1,full_kv,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.27799543738365173
synthetic,1,1,key_only_random,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.00019565975526347756
synthetic,1,1,key_only_block_so8_static,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.0003546340740285814
synthetic,1,1,key_only_block_so8_learned,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.00015216680185403675
synthetic,1,1,protected_v,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.22591516375541687
synthetic,1,1,protected_v_lowrank,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.20900431275367737
synthetic,1,1,full_kv,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.2325456440448761
synthetic,1,1,key_only_random,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.00018805303261615336
synthetic,1,1,key_only_block_so8_static,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.0003542217018548399
synthetic,1,1,key_only_block_so8_learned,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.00037917945883236825
synthetic,1,1,protected_v,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.12008563429117203
synthetic,1,1,protected_v_lowrank,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.11475399136543274
synthetic,1,1,full_kv,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.1486847698688507
synthetic,1,1,key_only_random,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.00019856207654811442
synthetic,1,1,key_only_block_so8_static,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.000291890581138432
synthetic,1,1,key_only_block_so8_learned,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.00028931087581440806
synthetic,1,1,protected_v,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.12008333206176758
synthetic,1,1,protected_v_lowrank,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.11476559937000275
synthetic,1,1,full_kv,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.11989863961935043
synthetic,1,1,key_only_random,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.00013021667837165296
synthetic,1,1,key_only_block_so8_static,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.00020470915478654206
synthetic,1,1,key_only_block_so8_learned,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.00027118620346300304
synthetic,1,1,protected_v,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.06293141096830368
synthetic,1,1,protected_v_lowrank,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.05813783407211304
synthetic,1,1,full_kv,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mae,0.07582823932170868
synthetic,0,0,exact,exact,,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mse,0.0
synthetic,0,0,key_only_random,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mse,2.1845173137080565e-07
synthetic,0,0,key_only_block_so8_static,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mse,1.47126343108539e-06
synthetic,0,0,key_only_block_so8_learned,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mse,7.904394806246273e-06
synthetic,0,0,protected_v,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mse,0.09498201310634613
synthetic,0,0,protected_v_lowrank,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mse,0.07728345692157745
synthetic,0,0,full_kv,2,2.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mse,0.11868838220834732
synthetic,0,0,key_only_random,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mse,1.169974325421208e-06
synthetic,0,0,key_only_block_so8_static,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mse,3.230126708331227e-07
synthetic,0,0,key_only_block_so8_learned,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mse,2.168560058635194e-06
synthetic,0,0,protected_v,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mse,0.09499441832304001
synthetic,0,0,protected_v_lowrank,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mse,0.07727725803852081
synthetic,0,0,full_kv,2.5,2.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mse,0.08722882717847824
synthetic,0,0,key_only_random,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mse,7.204940999372411e-08
synthetic,0,0,key_only_block_so8_static,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mse,1.7462227788200835e-06
synthetic,0,0,key_only_block_so8_learned,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mse,2.582548574991961e-07
synthetic,0,0,protected_v,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mse,0.02683402970433235
synthetic,0,0,protected_v_lowrank,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mse,0.024024831131100655
synthetic,0,0,full_kv,3,3.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mse,0.03673272579908371
synthetic,0,0,key_only_random,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mse,9.638204119255533e-07
synthetic,0,0,key_only_block_so8_static,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mse,1.0276536244191448e-07
synthetic,0,0,key_only_block_so8_learned,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mse,5.770016286987811e-07
synthetic,0,0,protected_v,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mse,0.02683163806796074
synthetic,0,0,protected_v_lowrank,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mse,0.024023525416851044
synthetic,0,0,full_kv,3.5,3.5,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mse,0.024285979568958282
synthetic,0,0,key_only_random,4,4.0,Qwen/Qwen3.5-9B,synthetic,cpu,hidden_mse,8.080054385573021e-07
