dataset,mode,bit_setting,bits,metric,n,mean,std,sem,ci95_low,ci95_high
synthetic_replay,protected_v_lowrank,2.5,2.5,logit_top5_overlap,2,0.7375000417232513,0.053033084453318384,0.0375000536441803,0.26101668250276255,1.2139834009437402
synthetic_replay,protected_v_lowrank,2.5,2.5,memory_bits,2,81280.0,0.0,0.0,81280.0,81280.0
synthetic_replay,protected_v_lowrank,2.5,2.5,memory_ratio_vs_exact,2,0.155029296875,0.0,0.0,0.155029296875,0.155029296875
synthetic_replay,protected_v_lowrank,2.5,2.5,prefill_seconds,2,0.09340325000084704,0.08399671955380375,0.0593946499939193,-0.6612773330553287,0.8480838330570227
synthetic_replay,protected_v_lowrank,3,3.0,decode_seconds,2,0.0038943499966990203,0.0008589226030817484,0.0006073499971535057,-0.0038227634136485406,0.011611463407046581
synthetic_replay,protected_v_lowrank,3,3.0,hidden_cosine_similarity,2,0.988717645406723,0.00031049583297975634,0.00021955370903015137,0.9859279510291994,0.9915073397842467
synthetic_replay,protected_v_lowrank,3,3.0,hidden_mae,2,0.10975667461752892,0.005118940217534571,0.0036196373403072357,0.06376482150088233,0.1557485277341755
synthetic_replay,protected_v_lowrank,3,3.0,hidden_mse,2,0.020611454732716084,0.0024225889986050453,0.0017130291089415548,-0.0011546438445222164,0.04237755330995438
synthetic_replay,protected_v_lowrank,3,3.0,logit_cosine_similarity,2,0.9821370244026184,0.0006510002220992692,0.00046032667160034174,0.9762880194677426,0.9879860293374942
synthetic_replay,protected_v_lowrank,3,3.0,logit_mae,2,3.894089102745056,0.12346615813957128,0.08730375766754149,2.7847896835838926,5.00338852190622
synthetic_replay,protected_v_lowrank,3,3.0,logit_mse,2,24.839096069335938,1.5745657993924305,1.1133861541748045,10.69218364396871,38.986008494703164
synthetic_replay,protected_v_lowrank,3,3.0,logit_spearman,2,0.9768865406513214,0.0010692233998728707,0.0007560551166534424,0.9672799495472904,0.9864931317553525
synthetic_replay,protected_v_lowrank,3,3.0,logit_top1_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,protected_v_lowrank,3,3.0,logit_top5_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,protected_v_lowrank,3,3.0,logit_top5_overlap,2,0.7750000059604645,0.10606604246609123,0.07500001788139343,-0.1779655764572835,1.7279655883782126
synthetic_replay,protected_v_lowrank,3,3.0,memory_bits,2,94784.0,0.0,0.0,94784.0,94784.0
synthetic_replay,protected_v_lowrank,3,3.0,memory_ratio_vs_exact,2,0.1807861328125,0.0,0.0,0.1807861328125,0.1807861328125
synthetic_replay,protected_v_lowrank,3,3.0,prefill_seconds,2,0.01971334999689134,0.00040891984748102404,0.00028914999711560085,0.016039350934076192,0.023387349059706485
synthetic_replay,protected_v_lowrank,3.5,3.5,decode_seconds,2,0.002020450003328733,3.5426051955160513e-05,2.5050001568160948e-05,0.001702159554762183,0.002338740451895283
synthetic_replay,protected_v_lowrank,3.5,3.5,hidden_cosine_similarity,2,0.9887144565582275,0.0003162699512257488,0.00022363662719726562,0.9858728837865515,0.9915560293299036
synthetic_replay,protected_v_lowrank,3.5,3.5,hidden_mae,2,0.10975920781493187,0.005128950094055908,0.0036267153918743134,0.0636774195259408,0.15584099610392294
synthetic_replay,protected_v_lowrank,3.5,3.5,hidden_mse,2,0.020618210546672344,0.002434147771809158,0.0017212023958563805,-0.0012517394874732267,0.04248816058081792
synthetic_replay,protected_v_lowrank,3.5,3.5,logit_cosine_similarity,2,0.9881284534931183,0.0007892840320635126,0.0005581080913543701,0.981037017819454,0.9952198891667826
synthetic_replay,protected_v_lowrank,3.5,3.5,logit_mae,2,3.1854790449142456,0.1394843207972276,0.09863030910491942,1.9322621442349444,4.438695945593547
synthetic_replay,protected_v_lowrank,3.5,3.5,logit_mse,2,16.519363403320312,1.5361872163131987,1.0862483978271484,2.717268866186826,30.321457940453797
synthetic_replay,protected_v_lowrank,3.5,3.5,logit_spearman,2,0.983456939458847,0.0025711684934070903,0.0018180906772613523,0.9603559070846338,1.0065579718330604
synthetic_replay,protected_v_lowrank,3.5,3.5,logit_top1_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,protected_v_lowrank,3.5,3.5,logit_top5_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,protected_v_lowrank,3.5,3.5,logit_top5_overlap,2,0.762499988079071,0.017677652670924283,0.012499988079071043,0.6036725803466514,0.9213273958114907
synthetic_replay,protected_v_lowrank,3.5,3.5,memory_bits,2,96832.0,0.0,0.0,96832.0,96832.0
synthetic_replay,protected_v_lowrank,3.5,3.5,memory_ratio_vs_exact,2,0.1846923828125,0.0,0.0,0.1846923828125,0.1846923828125
synthetic_replay,protected_v_lowrank,3.5,3.5,prefill_seconds,2,0.01760929999727523,0.006450935151773765,0.004561499990813899,-0.040350052790065156,0.07556865278461561
synthetic_replay,protected_v_lowrank,4,4.0,decode_seconds,2,0.0033424000066588633,0.0026332656493843407,0.0018619999973452648,-0.02031655317836681,0.027001353191684535
synthetic_replay,protected_v_lowrank,4,4.0,hidden_cosine_similarity,2,0.9965343773365021,5.4917343609694926e-05,3.883242607116699e-05,0.9960409645804394,0.9970277900925647
synthetic_replay,protected_v_lowrank,4,4.0,hidden_mae,2,0.059907350689172745,0.0021326568764315572,0.001508016139268875,0.04074618887816669,0.0790685125001788
synthetic_replay,protected_v_lowrank,4,4.0,hidden_mse,2,0.0063520390540361404,0.0006729837548647483,0.0004758713766932487,0.0003055199136864119,0.012398558194385869
synthetic_replay,protected_v_lowrank,4,4.0,logit_cosine_similarity,2,0.995281308889389,0.00025182741985259186,0.0001780688762664795,0.9930187292904066,0.9975438884883715
synthetic_replay,protected_v_lowrank,4,4.0,logit_mae,2,2.056548237800598,0.012645571839814601,0.008941769599914549,1.942932282560381,2.170164193040815
synthetic_replay,protected_v_lowrank,4,4.0,logit_mse,2,6.53216028213501,0.23329393327580533,0.16496372222900388,4.4360974534518345,8.628223110818185
synthetic_replay,protected_v_lowrank,4,4.0,logit_spearman,2,0.9916954934597015,0.0005770325029626502,0.00040802359580993647,0.9865110621141503,0.9968799248052528
synthetic_replay,protected_v_lowrank,4,4.0,logit_top1_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,protected_v_lowrank,4,4.0,logit_top5_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,protected_v_lowrank,4,4.0,logit_top5_overlap,2,0.8375000357627869,0.017677652670924283,0.012499988079071043,0.6786726280303672,0.9963274434952065
synthetic_replay,protected_v_lowrank,4,4.0,memory_bits,2,110336.0,0.0,0.0,110336.0,110336.0
synthetic_replay,protected_v_lowrank,4,4.0,memory_ratio_vs_exact,2,0.21044921875,0.0,0.0,0.21044921875,0.21044921875
synthetic_replay,protected_v_lowrank,4,4.0,prefill_seconds,2,0.010797050003020559,0.0008412449327124405,0.0005948499965597875,0.0032387641594190855,0.01835533584662203
